game,agent_a,agent_b,player1,player2,result,score_for_a,plies
4309,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,p1_win,0.0,49
4310,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,p1_win,0.0,51
4311,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,p1_win,1.0,47
4312,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,p1_win,0.0,53
4313,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,p1_win,0.0,53
4314,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,50
4315,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,48
4316,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,p1_win,0.0,49
4317,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,44
4318,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,p1_win,0.0,49
4319,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,48
4320,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,52
4321,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,48
4322,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,p2_win,1.0,48
4323,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,54
4324,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,p1_win,0.0,53
4325,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,48
4326,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,48
4327,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,p1_win,0.0,47
4328,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,50
4329,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,48
4330,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,p1_win,0.0,49
