game,agent_a,agent_b,player1,player2,result,score_for_a,plies
308,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p1_win,0.0,59
309,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p2_win,1.0,68
310,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,p1_win,1.0,61
311,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p2_win,1.0,62
312,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,p1_win,1.0,59
313,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,p1_win,1.0,61
314,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p2_win,1.0,68
315,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p2_win,1.0,66
316,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p2_win,1.0,68
317,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,p1_win,1.0,59
318,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p2_win,1.0,60
319,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p2_win,1.0,60
320,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p1_win,0.0,63
321,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,p1_win,1.0,61
322,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,p1_win,1.0,63
323,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p2_win,1.0,66
324,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p2_win,1.0,66
325,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p1_win,0.0,63
326,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,p1_win,1.0,59
327,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,p1_win,1.0,59
328,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p2_win,1.0,62
329,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p2_win,1.0,68
330,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p2_win,1.0,68
331,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p2_win,1.0,68
332,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p1_win,0.0,67
333,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p2_win,1.0,68
334,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p1_win,0.0,63
335,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p2_win,1.0,68
336,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,p1_win,1.0,61
337,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p1_win,0.0,65
338,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p1_win,0.0,65
339,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p1_win,0.0,67
340,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p1_win,0.0,61
341,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p2_win,1.0,68
342,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p2_win,1.0,64
343,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,p1_win,1.0,63
344,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,p1_win,1.0,59
345,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,p1_win,1.0,65
346,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p2_win,1.0,64
347,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p2_win,1.0,66
