game,agent_a,agent_b,player1,player2,result,score_for_a
4677,models_7x7\supervised_extended.pt,cycle_0021,cycle_0021,models_7x7\supervised_extended.pt,p2_win,1.0
4678,models_7x7\supervised_extended.pt,cycle_0021,cycle_0021,models_7x7\supervised_extended.pt,p2_win,1.0
4679,models_7x7\supervised_extended.pt,cycle_0021,cycle_0021,models_7x7\supervised_extended.pt,p2_win,1.0
4680,models_7x7\supervised_extended.pt,cycle_0021,cycle_0021,models_7x7\supervised_extended.pt,p2_win,1.0
4681,models_7x7\supervised_extended.pt,cycle_0031,models_7x7\supervised_extended.pt,cycle_0031,p1_win,1.0
4682,models_7x7\supervised_extended.pt,cycle_0031,models_7x7\supervised_extended.pt,cycle_0031,p1_win,1.0
4683,models_7x7\supervised_extended.pt,cycle_0031,models_7x7\supervised_extended.pt,cycle_0031,p1_win,1.0
4684,models_7x7\supervised_extended.pt,cycle_0031,models_7x7\supervised_extended.pt,cycle_0031,p1_win,1.0
4685,models_7x7\supervised_extended.pt,cycle_0031,models_7x7\supervised_extended.pt,cycle_0031,p1_win,1.0
4686,models_7x7\supervised_extended.pt,cycle_0031,models_7x7\supervised_extended.pt,cycle_0031,p1_win,1.0
4687,models_7x7\supervised_extended.pt,cycle_0031,models_7x7\supervised_extended.pt,cycle_0031,p1_win,1.0
4688,models_7x7\supervised_extended.pt,cycle_0031,models_7x7\supervised_extended.pt,cycle_0031,p1_win,1.0
4689,models_7x7\supervised_extended.pt,cycle_0031,models_7x7\supervised_extended.pt,cycle_0031,p1_win,1.0
4690,models_7x7\supervised_extended.pt,cycle_0031,models_7x7\supervised_extended.pt,cycle_0031,p1_win,1.0
4691,models_7x7\supervised_extended.pt,cycle_0031,models_7x7\supervised_extended.pt,cycle_0031,p1_win,1.0
4692,models_7x7\supervised_extended.pt,cycle_0031,models_7x7\supervised_extended.pt,cycle_0031,p1_win,1.0
4693,models_7x7\supervised_extended.pt,cycle_0031,models_7x7\supervised_extended.pt,cycle_0031,p1_win,1.0
4694,models_7x7\supervised_extended.pt,cycle_0031,models_7x7\supervised_extended.pt,cycle_0031,p1_win,1.0
4695,models_7x7\supervised_extended.pt,cycle_0031,models_7x7\supervised_extended.pt,cycle_0031,p1_win,1.0
4696,models_7x7\supervised_extended.pt,cycle_0031,cycle_0031,models_7x7\supervised_extended.pt,p2_win,1.0
4697,models_7x7\supervised_extended.pt,cycle_0031,cycle_0031,models_7x7\supervised_extended.pt,p2_win,1.0
4698,models_7x7\supervised_extended.pt,cycle_0031,cycle_0031,models_7x7\supervised_extended.pt,p2_win,1.0
4699,models_7x7\supervised_extended.pt,cycle_0031,cycle_0031,models_7x7\supervised_extended.pt,p2_win,1.0
4700,models_7x7\supervised_extended.pt,cycle_0031,cycle_0031,models_7x7\supervised_extended.pt,p2_win,1.0
4701,models_7x7\supervised_extended.pt,cycle_0031,cycle_0031,models_7x7\supervised_extended.pt,p2_win,1.0
4702,models_7x7\supervised_extended.pt,cycle_0031,cycle_0031,models_7x7\supervised_extended.pt,p2_win,1.0
4703,models_7x7\supervised_extended.pt,cycle_0031,cycle_0031,models_7x7\supervised_extended.pt,p2_win,1.0
4704,models_7x7\supervised_extended.pt,cycle_0031,cycle_0031,models_7x7\supervised_extended.pt,p2_win,1.0
4705,models_7x7\supervised_extended.pt,cycle_0031,cycle_0031,models_7x7\supervised_extended.pt,p2_win,1.0
4706,models_7x7\supervised_extended.pt,cycle_0031,cycle_0031,models_7x7\supervised_extended.pt,p2_win,1.0
4707,models_7x7\supervised_extended.pt,cycle_0031,cycle_0031,models_7x7\supervised_extended.pt,p2_win,1.0
4708,models_7x7\supervised_extended.pt,cycle_0031,cycle_0031,models_7x7\supervised_extended.pt,p2_win,1.0
4709,models_7x7\supervised_extended.pt,cycle_0031,cycle_0031,models_7x7\supervised_extended.pt,p2_win,1.0
4710,models_7x7\supervised_extended.pt,cycle_0031,cycle_0031,models_7x7\supervised_extended.pt,p2_win,1.0
4711,models_7x7\supervised_extended.pt,cycle_0041,models_7x7\supervised_extended.pt,cycle_0041,p1_win,1.0
4712,models_7x7\supervised_extended.pt,cycle_0041,models_7x7\supervised_extended.pt,cycle_0041,p1_win,1.0
4713,models_7x7\supervised_extended.pt,cycle_0041,models_7x7\supervised_extended.pt,cycle_0041,draw,0.5
4714,models_7x7\supervised_extended.pt,cycle_0041,models_7x7\supervised_extended.pt,cycle_0041,p1_win,1.0
4715,models_7x7\supervised_extended.pt,cycle_0041,models_7x7\supervised_extended.pt,cycle_0041,p1_win,1.0
4716,models_7x7\supervised_extended.pt,cycle_0041,models_7x7\supervised_extended.pt,cycle_0041,p1_win,1.0
4717,models_7x7\supervised_extended.pt,cycle_0041,models_7x7\supervised_extended.pt,cycle_0041,p1_win,1.0
4718,models_7x7\supervised_extended.pt,cycle_0041,models_7x7\supervised_extended.pt,cycle_0041,p1_win,1.0
4719,models_7x7\supervised_extended.pt,cycle_0041,models_7x7\supervised_extended.pt,cycle_0041,p1_win,1.0
4720,models_7x7\supervised_extended.pt,cycle_0041,models_7x7\supervised_extended.pt,cycle_0041,p1_win,1.0
4721,models_7x7\supervised_extended.pt,cycle_0041,models_7x7\supervised_extended.pt,cycle_0041,p1_win,1.0
4722,models_7x7\supervised_extended.pt,cycle_0041,models_7x7\supervised_extended.pt,cycle_0041,p1_win,1.0
4723,models_7x7\supervised_extended.pt,cycle_0041,models_7x7\supervised_extended.pt,cycle_0041,p1_win,1.0
4724,models_7x7\supervised_extended.pt,cycle_0041,models_7x7\supervised_extended.pt,cycle_0041,p1_win,1.0
4725,models_7x7\supervised_extended.pt,cycle_0041,models_7x7\supervised_extended.pt,cycle_0041,p1_win,1.0
4726,models_7x7\supervised_extended.pt,cycle_0041,cycle_0041,models_7x7\supervised_extended.pt,p2_win,1.0
4727,models_7x7\supervised_extended.pt,cycle_0041,cycle_0041,models_7x7\supervised_extended.pt,p2_win,1.0
4728,models_7x7\supervised_extended.pt,cycle_0041,cycle_0041,models_7x7\supervised_extended.pt,p2_win,1.0
4729,models_7x7\supervised_extended.pt,cycle_0041,cycle_0041,models_7x7\supervised_extended.pt,p2_win,1.0
4730,models_7x7\supervised_extended.pt,cycle_0041,cycle_0041,models_7x7\supervised_extended.pt,draw,0.5
4731,models_7x7\supervised_extended.pt,cycle_0041,cycle_0041,models_7x7\supervised_extended.pt,p2_win,1.0
4732,models_7x7\supervised_extended.pt,cycle_0041,cycle_0041,models_7x7\supervised_extended.pt,p2_win,1.0
4733,models_7x7\supervised_extended.pt,cycle_0041,cycle_0041,models_7x7\supervised_extended.pt,p2_win,1.0
4734,models_7x7\supervised_extended.pt,cycle_0041,cycle_0041,models_7x7\supervised_extended.pt,p2_win,1.0
4735,models_7x7\supervised_extended.pt,cycle_0041,cycle_0041,models_7x7\supervised_extended.pt,p2_win,1.0
4736,models_7x7\supervised_extended.pt,cycle_0041,cycle_0041,models_7x7\supervised_extended.pt,p2_win,1.0
4737,models_7x7\supervised_extended.pt,cycle_0041,cycle_0041,models_7x7\supervised_extended.pt,p2_win,1.0
4738,models_7x7\supervised_extended.pt,cycle_0041,cycle_0041,models_7x7\supervised_extended.pt,p2_win,1.0
4739,models_7x7\supervised_extended.pt,cycle_0041,cycle_0041,models_7x7\supervised_extended.pt,p2_win,1.0
4740,models_7x7\supervised_extended.pt,cycle_0041,cycle_0041,models_7x7\supervised_extended.pt,p2_win,1.0
4741,models_7x7\supervised_extended.pt,cycle_0051,models_7x7\supervised_extended.pt,cycle_0051,p1_win,1.0
4742,models_7x7\supervised_extended.pt,cycle_0051,models_7x7\supervised_extended.pt,cycle_0051,p1_win,1.0
4743,models_7x7\supervised_extended.pt,cycle_0051,models_7x7\supervised_extended.pt,cycle_0051,p1_win,1.0
4744,models_7x7\supervised_extended.pt,cycle_0051,models_7x7\supervised_extended.pt,cycle_0051,p1_win,1.0
4745,models_7x7\supervised_extended.pt,cycle_0051,models_7x7\supervised_extended.pt,cycle_0051,p1_win,1.0
4746,models_7x7\supervised_extended.pt,cycle_0051,models_7x7\supervised_extended.pt,cycle_0051,p1_win,1.0
4747,models_7x7\supervised_extended.pt,cycle_0051,models_7x7\supervised_extended.pt,cycle_0051,p1_win,1.0
4748,models_7x7\supervised_extended.pt,cycle_0051,models_7x7\supervised_extended.pt,cycle_0051,p1_win,1.0
4749,models_7x7\supervised_extended.pt,cycle_0051,models_7x7\supervised_extended.pt,cycle_0051,p1_win,1.0
4750,models_7x7\supervised_extended.pt,cycle_0051,models_7x7\supervised_extended.pt,cycle_0051,p1_win,1.0
4751,models_7x7\supervised_extended.pt,cycle_0051,models_7x7\supervised_extended.pt,cycle_0051,p1_win,1.0
4752,models_7x7\supervised_extended.pt,cycle_0051,models_7x7\supervised_extended.pt,cycle_0051,p1_win,1.0
4753,models_7x7\supervised_extended.pt,cycle_0051,models_7x7\supervised_extended.pt,cycle_0051,p1_win,1.0
4754,models_7x7\supervised_extended.pt,cycle_0051,models_7x7\supervised_extended.pt,cycle_0051,p1_win,1.0
4755,models_7x7\supervised_extended.pt,cycle_0051,models_7x7\supervised_extended.pt,cycle_0051,p1_win,1.0
4756,models_7x7\supervised_extended.pt,cycle_0051,cycle_0051,models_7x7\supervised_extended.pt,p2_win,1.0
4757,models_7x7\supervised_extended.pt,cycle_0051,cycle_0051,models_7x7\supervised_extended.pt,p2_win,1.0
4758,models_7x7\supervised_extended.pt,cycle_0051,cycle_0051,models_7x7\supervised_extended.pt,p2_win,1.0
4759,models_7x7\supervised_extended.pt,cycle_0051,cycle_0051,models_7x7\supervised_extended.pt,p2_win,1.0
4760,models_7x7\supervised_extended.pt,cycle_0051,cycle_0051,models_7x7\supervised_extended.pt,p2_win,1.0
4761,models_7x7\supervised_extended.pt,cycle_0051,cycle_0051,models_7x7\supervised_extended.pt,p2_win,1.0
4762,models_7x7\supervised_extended.pt,cycle_0051,cycle_0051,models_7x7\supervised_extended.pt,p2_win,1.0
4763,models_7x7\supervised_extended.pt,cycle_0051,cycle_0051,models_7x7\supervised_extended.pt,p2_win,1.0
4764,models_7x7\supervised_extended.pt,cycle_0051,cycle_0051,models_7x7\supervised_extended.pt,p2_win,1.0
4765,models_7x7\supervised_extended.pt,cycle_0051,cycle_0051,models_7x7\supervised_extended.pt,p2_win,1.0
4766,models_7x7\supervised_extended.pt,cycle_0051,cycle_0051,models_7x7\supervised_extended.pt,p2_win,1.0
4767,models_7x7\supervised_extended.pt,cycle_0051,cycle_0051,models_7x7\supervised_extended.pt,p1_win,0.0
4768,models_7x7\supervised_extended.pt,cycle_0051,cycle_0051,models_7x7\supervised_extended.pt,p2_win,1.0
4769,models_7x7\supervised_extended.pt,cycle_0051,cycle_0051,models_7x7\supervised_extended.pt,p2_win,1.0
4770,models_7x7\supervised_extended.pt,cycle_0051,cycle_0051,models_7x7\supervised_extended.pt,p2_win,1.0
4771,models_7x7\supervised_extended.pt,cycle_0061,models_7x7\supervised_extended.pt,cycle_0061,p2_win,0.0
4772,models_7x7\supervised_extended.pt,cycle_0061,models_7x7\supervised_extended.pt,cycle_0061,p1_win,1.0
4773,models_7x7\supervised_extended.pt,cycle_0061,models_7x7\supervised_extended.pt,cycle_0061,p1_win,1.0
4774,models_7x7\supervised_extended.pt,cycle_0061,models_7x7\supervised_extended.pt,cycle_0061,p1_win,1.0
4775,models_7x7\supervised_extended.pt,cycle_0061,models_7x7\supervised_extended.pt,cycle_0061,p1_win,1.0
4776,models_7x7\supervised_extended.pt,cycle_0061,models_7x7\supervised_extended.pt,cycle_0061,p1_win,1.0
4777,models_7x7\supervised_extended.pt,cycle_0061,models_7x7\supervised_extended.pt,cycle_0061,p1_win,1.0
4778,models_7x7\supervised_extended.pt,cycle_0061,models_7x7\supervised_extended.pt,cycle_0061,p1_win,1.0
4779,models_7x7\supervised_extended.pt,cycle_0061,models_7x7\supervised_extended.pt,cycle_0061,p1_win,1.0
4780,models_7x7\supervised_extended.pt,cycle_0061,models_7x7\supervised_extended.pt,cycle_0061,p1_win,1.0
4781,models_7x7\supervised_extended.pt,cycle_0061,models_7x7\supervised_extended.pt,cycle_0061,p1_win,1.0
4782,models_7x7\supervised_extended.pt,cycle_0061,models_7x7\supervised_extended.pt,cycle_0061,p1_win,1.0
4783,models_7x7\supervised_extended.pt,cycle_0061,models_7x7\supervised_extended.pt,cycle_0061,p1_win,1.0
4784,models_7x7\supervised_extended.pt,cycle_0061,models_7x7\supervised_extended.pt,cycle_0061,p1_win,1.0
4785,models_7x7\supervised_extended.pt,cycle_0061,models_7x7\supervised_extended.pt,cycle_0061,p1_win,1.0
4786,models_7x7\supervised_extended.pt,cycle_0061,cycle_0061,models_7x7\supervised_extended.pt,p2_win,1.0
4787,models_7x7\supervised_extended.pt,cycle_0061,cycle_0061,models_7x7\supervised_extended.pt,p2_win,1.0
4788,models_7x7\supervised_extended.pt,cycle_0061,cycle_0061,models_7x7\supervised_extended.pt,p2_win,1.0
4789,models_7x7\supervised_extended.pt,cycle_0061,cycle_0061,models_7x7\supervised_extended.pt,p2_win,1.0
4790,models_7x7\supervised_extended.pt,cycle_0061,cycle_0061,models_7x7\supervised_extended.pt,p2_win,1.0
4791,models_7x7\supervised_extended.pt,cycle_0061,cycle_0061,models_7x7\supervised_extended.pt,p2_win,1.0
4792,models_7x7\supervised_extended.pt,cycle_0061,cycle_0061,models_7x7\supervised_extended.pt,p2_win,1.0
4793,models_7x7\supervised_extended.pt,cycle_0061,cycle_0061,models_7x7\supervised_extended.pt,p2_win,1.0
4794,models_7x7\supervised_extended.pt,cycle_0061,cycle_0061,models_7x7\supervised_extended.pt,p2_win,1.0
4795,models_7x7\supervised_extended.pt,cycle_0061,cycle_0061,models_7x7\supervised_extended.pt,p2_win,1.0
4796,models_7x7\supervised_extended.pt,cycle_0061,cycle_0061,models_7x7\supervised_extended.pt,p2_win,1.0
4797,models_7x7\supervised_extended.pt,cycle_0061,cycle_0061,models_7x7\supervised_extended.pt,p1_win,0.0
4798,models_7x7\supervised_extended.pt,cycle_0061,cycle_0061,models_7x7\supervised_extended.pt,p2_win,1.0
4799,models_7x7\supervised_extended.pt,cycle_0061,cycle_0061,models_7x7\supervised_extended.pt,p2_win,1.0
4800,models_7x7\supervised_extended.pt,cycle_0061,cycle_0061,models_7x7\supervised_extended.pt,p1_win,0.0
4801,models_7x7\supervised_extended.pt,cycle_0071,models_7x7\supervised_extended.pt,cycle_0071,p1_win,1.0
4802,models_7x7\supervised_extended.pt,cycle_0071,models_7x7\supervised_extended.pt,cycle_0071,p1_win,1.0
4803,models_7x7\supervised_extended.pt,cycle_0071,models_7x7\supervised_extended.pt,cycle_0071,p1_win,1.0
4804,models_7x7\supervised_extended.pt,cycle_0071,models_7x7\supervised_extended.pt,cycle_0071,p1_win,1.0
4805,models_7x7\supervised_extended.pt,cycle_0071,models_7x7\supervised_extended.pt,cycle_0071,p1_win,1.0
4806,models_7x7\supervised_extended.pt,cycle_0071,models_7x7\supervised_extended.pt,cycle_0071,p1_win,1.0
4807,models_7x7\supervised_extended.pt,cycle_0071,models_7x7\supervised_extended.pt,cycle_0071,p1_win,1.0
4808,models_7x7\supervised_extended.pt,cycle_0071,models_7x7\supervised_extended.pt,cycle_0071,p2_win,0.0
4809,models_7x7\supervised_extended.pt,cycle_0071,models_7x7\supervised_extended.pt,cycle_0071,p1_win,1.0
4810,models_7x7\supervised_extended.pt,cycle_0071,models_7x7\supervised_extended.pt,cycle_0071,p1_win,1.0
4811,models_7x7\supervised_extended.pt,cycle_0071,models_7x7\supervised_extended.pt,cycle_0071,p1_win,1.0
4812,models_7x7\supervised_extended.pt,cycle_0071,models_7x7\supervised_extended.pt,cycle_0071,p1_win,1.0
4813,models_7x7\supervised_extended.pt,cycle_0071,models_7x7\supervised_extended.pt,cycle_0071,p1_win,1.0
4814,models_7x7\supervised_extended.pt,cycle_0071,models_7x7\supervised_extended.pt,cycle_0071,p1_win,1.0
4815,models_7x7\supervised_extended.pt,cycle_0071,models_7x7\supervised_extended.pt,cycle_0071,p1_win,1.0
4816,models_7x7\supervised_extended.pt,cycle_0071,cycle_0071,models_7x7\supervised_extended.pt,p1_win,0.0
4817,models_7x7\supervised_extended.pt,cycle_0071,cycle_0071,models_7x7\supervised_extended.pt,p2_win,1.0
4818,models_7x7\supervised_extended.pt,cycle_0071,cycle_0071,models_7x7\supervised_extended.pt,p2_win,1.0
4819,models_7x7\supervised_extended.pt,cycle_0071,cycle_0071,models_7x7\supervised_extended.pt,p1_win,0.0
4820,models_7x7\supervised_extended.pt,cycle_0071,cycle_0071,models_7x7\supervised_extended.pt,p2_win,1.0
4821,models_7x7\supervised_extended.pt,cycle_0071,cycle_0071,models_7x7\supervised_extended.pt,p2_win,1.0
4822,models_7x7\supervised_extended.pt,cycle_0071,cycle_0071,models_7x7\supervised_extended.pt,p2_win,1.0
4823,models_7x7\supervised_extended.pt,cycle_0071,cycle_0071,models_7x7\supervised_extended.pt,p2_win,1.0
4824,models_7x7\supervised_extended.pt,cycle_0071,cycle_0071,models_7x7\supervised_extended.pt,p1_win,0.0
4825,models_7x7\supervised_extended.pt,cycle_0071,cycle_0071,models_7x7\supervised_extended.pt,p1_win,0.0
4826,models_7x7\supervised_extended.pt,cycle_0071,cycle_0071,models_7x7\supervised_extended.pt,p2_win,1.0
4827,models_7x7\supervised_extended.pt,cycle_0071,cycle_0071,models_7x7\supervised_extended.pt,p1_win,0.0
4828,models_7x7\supervised_extended.pt,cycle_0071,cycle_0071,models_7x7\supervised_extended.pt,p1_win,0.0
4829,models_7x7\supervised_extended.pt,cycle_0071,cycle_0071,models_7x7\supervised_extended.pt,p2_win,1.0
4830,models_7x7\supervised_extended.pt,cycle_0071,cycle_0071,models_7x7\supervised_extended.pt,p2_win,1.0
4831,models_7x7\supervised_extended.pt,cycle_0081,models_7x7\supervised_extended.pt,cycle_0081,p1_win,1.0
4832,models_7x7\supervised_extended.pt,cycle_0081,models_7x7\supervised_extended.pt,cycle_0081,p1_win,1.0
4833,models_7x7\supervised_extended.pt,cycle_0081,models_7x7\supervised_extended.pt,cycle_0081,p2_win,0.0
4834,models_7x7\supervised_extended.pt,cycle_0081,models_7x7\supervised_extended.pt,cycle_0081,p1_win,1.0
4835,models_7x7\supervised_extended.pt,cycle_0081,models_7x7\supervised_extended.pt,cycle_0081,p2_win,0.0
4836,models_7x7\supervised_extended.pt,cycle_0081,models_7x7\supervised_extended.pt,cycle_0081,p1_win,1.0
4837,models_7x7\supervised_extended.pt,cycle_0081,models_7x7\supervised_extended.pt,cycle_0081,p1_win,1.0
4838,models_7x7\supervised_extended.pt,cycle_0081,models_7x7\supervised_extended.pt,cycle_0081,p1_win,1.0
4839,models_7x7\supervised_extended.pt,cycle_0081,models_7x7\supervised_extended.pt,cycle_0081,p1_win,1.0
4840,models_7x7\supervised_extended.pt,cycle_0081,models_7x7\supervised_extended.pt,cycle_0081,p1_win,1.0
4841,models_7x7\supervised_extended.pt,cycle_0081,models_7x7\supervised_extended.pt,cycle_0081,p1_win,1.0
4842,models_7x7\supervised_extended.pt,cycle_0081,models_7x7\supervised_extended.pt,cycle_0081,p1_win,1.0
4843,models_7x7\supervised_extended.pt,cycle_0081,models_7x7\supervised_extended.pt,cycle_0081,p1_win,1.0
4844,models_7x7\supervised_extended.pt,cycle_0081,models_7x7\supervised_extended.pt,cycle_0081,p1_win,1.0
4845,models_7x7\supervised_extended.pt,cycle_0081,models_7x7\supervised_extended.pt,cycle_0081,p1_win,1.0
4846,models_7x7\supervised_extended.pt,cycle_0081,cycle_0081,models_7x7\supervised_extended.pt,p2_win,1.0
4847,models_7x7\supervised_extended.pt,cycle_0081,cycle_0081,models_7x7\supervised_extended.pt,p1_win,0.0
4848,models_7x7\supervised_extended.pt,cycle_0081,cycle_0081,models_7x7\supervised_extended.pt,p2_win,1.0
4849,models_7x7\supervised_extended.pt,cycle_0081,cycle_0081,models_7x7\supervised_extended.pt,p1_win,0.0
4850,models_7x7\supervised_extended.pt,cycle_0081,cycle_0081,models_7x7\supervised_extended.pt,p1_win,0.0
4851,models_7x7\supervised_extended.pt,cycle_0081,cycle_0081,models_7x7\supervised_extended.pt,p1_win,0.0
4852,models_7x7\supervised_extended.pt,cycle_0081,cycle_0081,models_7x7\supervised_extended.pt,p2_win,1.0
4853,models_7x7\supervised_extended.pt,cycle_0081,cycle_0081,models_7x7\supervised_extended.pt,p1_win,0.0
4854,models_7x7\supervised_extended.pt,cycle_0081,cycle_0081,models_7x7\supervised_extended.pt,p2_win,1.0
4855,models_7x7\supervised_extended.pt,cycle_0081,cycle_0081,models_7x7\supervised_extended.pt,p2_win,1.0
4856,models_7x7\supervised_extended.pt,cycle_0081,cycle_0081,models_7x7\supervised_extended.pt,p1_win,0.0
4857,models_7x7\supervised_extended.pt,cycle_0081,cycle_0081,models_7x7\supervised_extended.pt,p1_win,0.0
4858,models_7x7\supervised_extended.pt,cycle_0081,cycle_0081,models_7x7\supervised_extended.pt,p2_win,1.0
4859,models_7x7\supervised_extended.pt,cycle_0081,cycle_0081,models_7x7\supervised_extended.pt,p1_win,0.0
4860,models_7x7\supervised_extended.pt,cycle_0081,cycle_0081,models_7x7\supervised_extended.pt,p1_win,0.0
4861,models_7x7\supervised_extended.pt,cycle_0091,models_7x7\supervised_extended.pt,cycle_0091,p1_win,1.0
4862,models_7x7\supervised_extended.pt,cycle_0091,models_7x7\supervised_extended.pt,cycle_0091,p1_win,1.0
4863,models_7x7\supervised_extended.pt,cycle_0091,models_7x7\supervised_extended.pt,cycle_0091,p1_win,1.0
4864,models_7x7\supervised_extended.pt,cycle_0091,models_7x7\supervised_extended.pt,cycle_0091,p2_win,0.0
4865,models_7x7\supervised_extended.pt,cycle_0091,models_7x7\supervised_extended.pt,cycle_0091,p1_win,1.0
4866,models_7x7\supervised_extended.pt,cycle_0091,models_7x7\supervised_extended.pt,cycle_0091,p1_win,1.0
4867,models_7x7\supervised_extended.pt,cycle_0091,models_7x7\supervised_extended.pt,cycle_0091,p1_win,1.0
4868,models_7x7\supervised_extended.pt,cycle_0091,models_7x7\supervised_extended.pt,cycle_0091,p1_win,1.0
4869,models_7x7\supervised_extended.pt,cycle_0091,models_7x7\supervised_extended.pt,cycle_0091,p1_win,1.0
4870,models_7x7\supervised_extended.pt,cycle_0091,models_7x7\supervised_extended.pt,cycle_0091,p1_win,1.0
4871,models_7x7\supervised_extended.pt,cycle_0091,models_7x7\supervised_extended.pt,cycle_0091,p1_win,1.0
4872,models_7x7\supervised_extended.pt,cycle_0091,models_7x7\supervised_extended.pt,cycle_0091,p1_win,1.0
4873,models_7x7\supervised_extended.pt,cycle_0091,models_7x7\supervised_extended.pt,cycle_0091,p1_win,1.0
4874,models_7x7\supervised_extended.pt,cycle_0091,models_7x7\supervised_extended.pt,cycle_0091,p1_win,1.0
4875,models_7x7\supervised_extended.pt,cycle_0091,models_7x7\supervised_extended.pt,cycle_0091,p1_win,1.0
4876,models_7x7\supervised_extended.pt,cycle_0091,cycle_0091,models_7x7\supervised_extended.pt,p1_win,0.0
4877,models_7x7\supervised_extended.pt,cycle_0091,cycle_0091,models_7x7\supervised_extended.pt,p1_win,0.0
4878,models_7x7\supervised_extended.pt,cycle_0091,cycle_0091,models_7x7\supervised_extended.pt,p1_win,0.0
4879,models_7x7\supervised_extended.pt,cycle_0091,cycle_0091,models_7x7\supervised_extended.pt,p1_win,0.0
4880,models_7x7\supervised_extended.pt,cycle_0091,cycle_0091,models_7x7\supervised_extended.pt,p1_win,0.0
4881,models_7x7\supervised_extended.pt,cycle_0091,cycle_0091,models_7x7\supervised_extended.pt,p1_win,0.0
4882,models_7x7\supervised_extended.pt,cycle_0091,cycle_0091,models_7x7\supervised_extended.pt,p1_win,0.0
4883,models_7x7\supervised_extended.pt,cycle_0091,cycle_0091,models_7x7\supervised_extended.pt,p1_win,0.0
4884,models_7x7\supervised_extended.pt,cycle_0091,cycle_0091,models_7x7\supervised_extended.pt,p1_win,0.0
4885,models_7x7\supervised_extended.pt,cycle_0091,cycle_0091,models_7x7\supervised_extended.pt,p1_win,0.0
4886,models_7x7\supervised_extended.pt,cycle_0091,cycle_0091,models_7x7\supervised_extended.pt,p1_win,0.0
4887,models_7x7\supervised_extended.pt,cycle_0091,cycle_0091,models_7x7\supervised_extended.pt,p1_win,0.0
4888,models_7x7\supervised_extended.pt,cycle_0091,cycle_0091,models_7x7\supervised_extended.pt,p1_win,0.0
4889,models_7x7\supervised_extended.pt,cycle_0091,cycle_0091,models_7x7\supervised_extended.pt,p1_win,0.0
4890,models_7x7\supervised_extended.pt,cycle_0091,cycle_0091,models_7x7\supervised_extended.pt,p1_win,0.0
4891,models_7x7\supervised_extended.pt,cycle_0101,models_7x7\supervised_extended.pt,cycle_0101,p1_win,1.0
4892,models_7x7\supervised_extended.pt,cycle_0101,models_7x7\supervised_extended.pt,cycle_0101,p2_win,0.0
4893,models_7x7\supervised_extended.pt,cycle_0101,models_7x7\supervised_extended.pt,cycle_0101,p1_win,1.0
4894,models_7x7\supervised_extended.pt,cycle_0101,models_7x7\supervised_extended.pt,cycle_0101,p1_win,1.0
4895,models_7x7\supervised_extended.pt,cycle_0101,models_7x7\supervised_extended.pt,cycle_0101,p1_win,1.0
4896,models_7x7\supervised_extended.pt,cycle_0101,models_7x7\supervised_extended.pt,cycle_0101,p1_win,1.0
4897,models_7x7\supervised_extended.pt,cycle_0101,models_7x7\supervised_extended.pt,cycle_0101,p1_win,1.0
4898,models_7x7\supervised_extended.pt,cycle_0101,models_7x7\supervised_extended.pt,cycle_0101,p1_win,1.0
4899,models_7x7\supervised_extended.pt,cycle_0101,models_7x7\supervised_extended.pt,cycle_0101,p1_win,1.0
4900,models_7x7\supervised_extended.pt,cycle_0101,models_7x7\supervised_extended.pt,cycle_0101,p1_win,1.0
4901,models_7x7\supervised_extended.pt,cycle_0101,models_7x7\supervised_extended.pt,cycle_0101,p1_win,1.0
4902,models_7x7\supervised_extended.pt,cycle_0101,models_7x7\supervised_extended.pt,cycle_0101,p2_win,0.0
4903,models_7x7\supervised_extended.pt,cycle_0101,models_7x7\supervised_extended.pt,cycle_0101,p1_win,1.0
4904,models_7x7\supervised_extended.pt,cycle_0101,models_7x7\supervised_extended.pt,cycle_0101,p1_win,1.0
4905,models_7x7\supervised_extended.pt,cycle_0101,models_7x7\supervised_extended.pt,cycle_0101,p1_win,1.0
4906,models_7x7\supervised_extended.pt,cycle_0101,cycle_0101,models_7x7\supervised_extended.pt,p1_win,0.0
4907,models_7x7\supervised_extended.pt,cycle_0101,cycle_0101,models_7x7\supervised_extended.pt,p2_win,1.0
4908,models_7x7\supervised_extended.pt,cycle_0101,cycle_0101,models_7x7\supervised_extended.pt,p2_win,1.0
4909,models_7x7\supervised_extended.pt,cycle_0101,cycle_0101,models_7x7\supervised_extended.pt,p2_win,1.0
4910,models_7x7\supervised_extended.pt,cycle_0101,cycle_0101,models_7x7\supervised_extended.pt,p1_win,0.0
4911,models_7x7\supervised_extended.pt,cycle_0101,cycle_0101,models_7x7\supervised_extended.pt,p1_win,0.0
4912,models_7x7\supervised_extended.pt,cycle_0101,cycle_0101,models_7x7\supervised_extended.pt,p2_win,1.0
4913,models_7x7\supervised_extended.pt,cycle_0101,cycle_0101,models_7x7\supervised_extended.pt,p2_win,1.0
4914,models_7x7\supervised_extended.pt,cycle_0101,cycle_0101,models_7x7\supervised_extended.pt,p1_win,0.0
4915,models_7x7\supervised_extended.pt,cycle_0101,cycle_0101,models_7x7\supervised_extended.pt,p2_win,1.0
4916,models_7x7\supervised_extended.pt,cycle_0101,cycle_0101,models_7x7\supervised_extended.pt,p1_win,0.0
4917,models_7x7\supervised_extended.pt,cycle_0101,cycle_0101,models_7x7\supervised_extended.pt,p1_win,0.0
