game,agent_a,agent_b,player1,player2,result,score_for_a,plies
587,runs\models_9x9\best.pt,runs\models_9x9\checkpoints\cycle_0186.pt,runs\models_9x9\checkpoints\cycle_0186.pt,runs\models_9x9\best.pt,p2_win,1.0,78
588,runs\models_9x9\best.pt,runs\models_9x9\checkpoints\cycle_0186.pt,runs\models_9x9\best.pt,runs\models_9x9\checkpoints\cycle_0186.pt,p1_win,1.0,73
589,runs\models_9x9\best.pt,runs\models_9x9\checkpoints\cycle_0186.pt,runs\models_9x9\best.pt,runs\models_9x9\checkpoints\cycle_0186.pt,p1_win,1.0,71
590,runs\models_9x9\best.pt,runs\models_9x9\checkpoints\cycle_0186.pt,runs\models_9x9\checkpoints\cycle_0186.pt,runs\models_9x9\best.pt,p1_win,0.0,71
591,runs\models_9x9\best.pt,runs\models_9x9\checkpoints\cycle_0186.pt,runs\models_9x9\best.pt,runs\models_9x9\checkpoints\cycle_0186.pt,p1_win,1.0,65
592,runs\models_9x9\best.pt,runs\models_9x9\checkpoints\cycle_0186.pt,runs\models_9x9\checkpoints\cycle_0186.pt,runs\models_9x9\best.pt,p1_win,0.0,67
593,runs\models_9x9\best.pt,runs\models_9x9\checkpoints\cycle_0186.pt,runs\models_9x9\checkpoints\cycle_0186.pt,runs\models_9x9\best.pt,p2_win,1.0,74
594,runs\models_9x9\best.pt,runs\models_9x9\checkpoints\cycle_0186.pt,runs\models_9x9\best.pt,runs\models_9x9\checkpoints\cycle_0186.pt,p1_win,1.0,67
595,runs\models_9x9\best.pt,runs\models_9x9\checkpoints\cycle_0186.pt,runs\models_9x9\checkpoints\cycle_0186.pt,runs\models_9x9\best.pt,p2_win,1.0,68
596,runs\models_9x9\best.pt,runs\models_9x9\checkpoints\cycle_0186.pt,runs\models_9x9\checkpoints\cycle_0186.pt,runs\models_9x9\best.pt,p1_win,0.0,67
597,runs\models_9x9\best.pt,runs\models_9x9\checkpoints\cycle_0186.pt,runs\models_9x9\checkpoints\cycle_0186.pt,runs\models_9x9\best.pt,p1_win,0.0,65
598,runs\models_9x9\best.pt,runs\models_9x9\checkpoints\cycle_0186.pt,runs\models_9x9\best.pt,runs\models_9x9\checkpoints\cycle_0186.pt,p1_win,1.0,65
599,runs\models_9x9\best.pt,runs\models_9x9\checkpoints\cycle_0186.pt,runs\models_9x9\best.pt,runs\models_9x9\checkpoints\cycle_0186.pt,p1_win,1.0,81
600,runs\models_9x9\best.pt,runs\models_9x9\checkpoints\cycle_0186.pt,runs\models_9x9\best.pt,runs\models_9x9\checkpoints\cycle_0186.pt,p1_win,1.0,81
601,runs\models_9x9\best.pt,runs\models_9x9\checkpoints\cycle_0186.pt,runs\models_9x9\best.pt,runs\models_9x9\checkpoints\cycle_0186.pt,p1_win,1.0,65
602,runs\models_9x9\best.pt,runs\models_9x9\checkpoints\cycle_0186.pt,runs\models_9x9\checkpoints\cycle_0186.pt,runs\models_9x9\best.pt,p1_win,0.0,71
